-0.976841,0.633461,1.028467,0.000064,-0.711610,0.702574,0.000020
-0.976833,0.633396,1.028450,0.000016,0.711568,-0.702617,0.000095
-0.976840,0.633425,1.028451,0.000008,0.711572,-0.702613,0.000061
-0.976834,0.633441,1.028448,0.000008,0.711623,-0.702562,0.000027
-0.976859,0.633427,1.028464,0.000076,0.711585,-0.702600,0.000028
-0.976823,0.633427,1.028464,0.000052,-0.711589,0.702596,-0.000052
-0.976845,0.633449,1.028446,0.000035,-0.711610,0.702574,-0.000052
-0.976837,0.633436,1.028472,0.000064,-0.711589,0.702596,0.000011
-0.976845,0.633448,1.028457,0.000047,-0.711589,0.702596,0.000079
-0.976832,0.633453,1.028463,0.000073,-0.711602,0.702583,-0.000005
-0.976826,0.633448,1.028475,0.000153,-0.711597,0.702587,0.000033
-0.976801,0.633419,1.028421,0.000068,-0.711551,0.702635,0.000075
-0.976792,0.633428,1.028462,0.000085,-0.711596,0.702589,0.000050
-0.976772,0.633410,1.028445,0.000077,-0.711553,0.702632,0.000016
-0.976732,0.633386,1.028427,0.000081,-0.711526,0.702660,0.000037
-0.976721,0.633409,1.028390,0.000042,0.711517,-0.702669,-0.000049
-0.976670,0.633410,1.028410,0.000013,-0.711563,0.702623,0.000003
-0.976605,0.633379,1.028412,0.000022,-0.711541,0.702645,-0.000006
-0.976562,0.633393,1.028406,0.000043,-0.711527,0.702659,-0.000001
-0.976472,0.633405,1.028421,0.000047,-0.711534,0.702651,0.000003
-0.976434,0.633417,1.028444,0.000115,-0.711515,0.702671,0.000012
-0.976335,0.633404,1.028370,0.000072,-0.711537,0.702648,0.000122
-0.976274,0.633381,1.028397,0.000110,-0.711504,0.702682,0.000084
-0.976172,0.633381,1.028378,0.000161,-0.711509,0.702677,0.000076
-0.976136,0.633359,1.028370,0.000097,-0.711489,0.702698,0.000037
-0.976039,0.633396,1.028360,0.000161,-0.711538,0.702648,0.000034
-0.976041,0.633437,1.028375,0.000148,-0.711498,0.702688,0.000004
-0.975919,0.633410,1.028325,0.000174,-0.711521,0.702665,-0.000021
-0.975972,0.633476,1.028283,0.000097,-0.711501,0.702685,0.000013
-0.975861,0.633546,1.028334,0.000186,-0.711591,0.702594,-0.000042
-0.975881,0.633564,1.028302,0.000139,-0.711546,0.702639,-0.000021
-0.975720,0.633550,1.028306,0.000182,-0.711546,0.702639,-0.000097
-0.975689,0.633539,1.028271,0.000241,-0.711479,0.702707,0.000014
-0.975448,0.633447,1.028225,0.000228,-0.711456,0.702731,-0.000024
-0.975344,0.633397,1.028189,0.000211,-0.711394,0.702793,-0.000049
-0.975085,0.633379,1.028145,0.000185,-0.711384,0.702803,0.000027
-0.974981,0.633359,1.028149,0.000210,-0.711349,0.702839,-0.000006
-0.974688,0.633317,1.028070,0.000193,-0.711306,0.702882,0.000053
-0.974679,0.633406,1.028081,0.000171,-0.711367,0.702820,-0.000002
-0.974390,0.633493,1.028071,0.000303,-0.711369,0.702819,-0.000030
-0.974328,0.633475,1.028046,0.000265,-0.711363,0.702824,-0.000094
-0.973991,0.633420,1.028018,0.000298,-0.711261,0.702928,-0.000101
-0.973922,0.633363,1.027981,0.000294,-0.711245,0.702944,-0.000114
-0.973597,0.633386,1.027969,0.000340,-0.711207,0.702982,-0.000125
-0.973568,0.633425,1.027948,0.000415,-0.711227,0.702962,-0.000065
-0.973224,0.633458,1.027874,0.000435,-0.711175,0.703015,-0.000001
-0.973219,0.633521,1.027790,0.000401,-0.711191,0.702998,0.000084
-0.972729,0.633498,1.027728,0.000464,-0.711183,0.703007,0.000038
-0.972697,0.633527,1.027690,0.000472,-0.711177,0.703013,0.000065
-0.972225,0.633508,1.027620,0.000411,-0.711166,0.703024,0.000108
-0.972178,0.633631,1.027480,0.000410,-0.711185,0.703005,0.000193
-0.971634,0.633619,1.027468,0.000385,-0.711173,0.703017,0.000084
-0.971550,0.633618,1.027333,0.000384,-0.711155,0.703035,0.000092
