0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
0.000046,0.000791,0.000005,0.000027,-0.000210,-0.000366,0.001056,0.002762,-0.000373
0.000031,0.000343,0.000002,0.000008,-0.000129,-0.000341,0.000585,0.002163,-0.000720
-0.000046,0.000113,0.000001,0.000002,-0.000123,-0.000281,0.000038,0.001686,0.000493
0.000132,0.000227,-0.000004,0.000003,0.000331,-0.000061,-0.001606,0.002657,-0.000452
0.000020,0.000112,0.000021,0.000357,0.000190,-0.000377,0.001002,0.001226,-0.000064
0.000172,-0.000012,0.000020,-0.000001,0.000216,-0.000806,0.001148,0.001477,0.000087
0.000200,0.000139,-0.000031,0.000319,0.000624,-0.000484,-0.000075,0.000172,0.000001
0.000218,0.000134,-0.000005,0.000197,0.000877,-0.000729,-0.001303,-0.000529,-0.000074
-0.000035,0.000088,-0.000000,-0.000000,0.001697,-0.001847,0.000531,0.000333,0.000102
0.000358,0.000437,-0.000004,0.000004,0.001472,-0.001281,0.000763,-0.001323,0.000401
-0.000319,0.000352,-0.000002,0.000570,0.002335,-0.003264,0.000053,-0.000686,-0.000358
-0.000459,0.000688,-0.000004,0.000006,0.003602,-0.003595,-0.000318,-0.000531,0.000799
-0.000602,0.000938,-0.000003,0.000008,0.004128,-0.004620,0.000498,0.000106,-0.000067
-0.000893,0.000630,-0.000045,0.000837,0.004601,-0.005558,0.000674,-0.000206,-0.000190
-0.001235,0.000744,-0.000084,0.000003,0.005251,-0.006781,-0.000718,0.001409,-0.001032
-0.001579,0.000743,-0.000080,0.000002,0.006306,-0.007581,0.000401,0.001342,0.000415
-0.002049,0.000855,-0.000097,0.000490,0.007276,-0.008525,0.000554,0.001404,0.000559
-0.002474,0.000909,-0.000110,0.000205,0.008431,-0.009867,0.000910,0.001111,0.000123
-0.003209,0.000883,-0.000151,-0.000002,0.009574,-0.010569,0.000397,0.001067,0.000298
-0.003634,0.000814,-0.000172,-0.000005,0.011492,-0.012138,0.000792,0.000071,-0.000105
-0.004504,0.001305,-0.000207,-0.000096,0.011906,-0.013885,-0.000117,-0.000803,0.001168
-0.005056,0.001637,-0.000231,0.000002,0.014086,-0.015649,0.000448,-0.000708,0.000920
-0.005854,0.001704,-0.000232,-0.000000,0.015372,-0.017513,0.001755,-0.001205,0.001398
-0.006414,0.001927,-0.000271,-0.000044,0.017792,-0.020170,0.001523,0.000351,0.001291
-0.007286,0.001300,-0.000281,-0.000012,0.019579,-0.022362,0.002766,-0.000375,0.002420
-0.007750,0.000384,-0.000322,-0.000027,0.022936,-0.025608,0.002759,0.000358,0.000682
-0.008723,0.002316,-0.000311,-0.001502,0.024505,-0.028520,0.004685,0.000493,0.002154
-0.009090,0.002245,-0.000364,-0.002877,0.028130,-0.033179,0.004005,0.001234,0.000544
-0.010176,0.002226,-0.000402,-0.004181,0.031333,-0.035565,0.005068,0.000910,0.002182
-0.010681,0.002383,-0.000450,-0.004817,0.035301,-0.040432,0.004835,0.001430,0.000875
-0.011987,0.002692,-0.000469,-0.004958,0.038031,-0.043361,0.006539,0.002082,0.001504
-0.012744,0.003085,-0.000516,-0.004820,0.041994,-0.048327,0.006633,-0.000139,0.000601
-0.014491,0.003733,-0.000542,-0.003794,0.043984,-0.051421,0.007901,0.000771,0.002122
-0.015618,0.004218,-0.000577,-0.003453,0.047690,-0.056186,0.008866,0.001573,0.001749
-0.017733,0.004647,-0.000661,-0.003427,0.050002,-0.059195,0.007900,0.001065,0.002480
-0.018939,0.005063,-0.000711,-0.003524,0.054647,-0.064115,0.008784,0.001406,0.002387
-0.021211,0.005612,-0.000766,-0.003180,0.056688,-0.067766,0.009070,0.001038,0.002691
-0.022147,0.005595,-0.000831,-0.005157,0.062679,-0.073978,0.009518,0.002364,0.003093
-0.024424,0.005689,-0.000854,-0.006740,0.065736,-0.077618,0.012110,0.001178,0.002326
-0.025552,0.006120,-0.000902,-0.007132,0.071479,-0.084439,0.013266,0.002884,0.002931
-0.028093,0.006776,-0.000963,-0.006672,0.074782,-0.088467,0.014292,0.002800,0.001884
-0.029257,0.007434,-0.001011,-0.006365,0.080970,-0.096055,0.015512,0.003328,0.003169
-0.031889,0.007823,-0.001082,-0.007143,0.084979,-0.100503,0.016464,0.003153,0.002521
-0.033003,0.008204,-0.001142,-0.008087,0.092150,-0.108846,0.017551,0.001546,0.003354
-0.035840,0.008617,-0.001210,-0.008954,0.095792,-0.114191,0.018302,0.000677,0.002297
-0.036999,0.008899,-0.001275,-0.010455,0.102984,-0.123856,0.018743,0.000292,0.002462
-0.040469,0.009549,-0.001308,-0.010622,0.105833,-0.128331,0.021555,0.000406,0.003646
-0.041719,0.009994,-0.001375,-0.011661,0.113934,-0.138093,0.022588,0.000290,0.003878
-0.045370,0.010649,-0.001483,-0.011989,0.117657,-0.143226,0.022150,0.000908,0.004889
-0.046829,0.010788,-0.001506,-0.014402,0.124666,-0.154179,0.024474,0.000099,0.004214
-0.050795,0.011406,-0.001594,-0.015067,0.128815,-0.158783,0.025694,0.002426,0.004935
-0.052269,0.012033,-0.001594,-0.015782,0.136272,-0.170350,0.029250,0.002726,0.005458
-0.056453,0.012640,-0.001706,-0.016655,0.140784,-0.175486,0.029517,0.003161,0.003868
-0.057537,0.013947,-0.001715,-0.014930,0.150332,-0.188142,0.033228,0.003010,0.005603
-0.061611,0.014769,-0.001792,-0.015183,0.155820,-0.193806,0.035540,0.002638,0.004828
-0.062855,0.015799,-0.001862,-0.014733,0.167179,-0.206043,0.037590,0.001434,0.006261
-0.067222,0.017261,-0.001909,-0.012706,0.171599,-0.212623,0.040527,0.002046,0.005994
-0.068421,0.018335,-0.001981,-0.012301,0.183121,-0.226590,0.041961,0.001958,0.006685
-0.072972,0.019346,-0.001980,-0.012262,0.186223,-0.234488,0.046067,0.003079,0.006223
-0.074272,0.019727,-0.002029,-0.014794,0.197795,-0.248907,0.048464,0.002178,0.007177
-0.079613,0.020632,-0.002111,-0.015454,0.201384,-0.255642,0.049564,0.003450,0.007537
-0.080615,0.021041,-0.002090,-0.018108,0.212753,-0.271964,0.054388,0.003424,0.008591
-0.086389,0.021801,-0.002174,-0.019527,0.216683,-0.277859,0.055951,0.003410,0.006895
-0.087594,0.022238,-0.002140,-0.022260,0.227438,-0.295067,0.060799,0.003412,0.006855
-0.093600,0.022632,-0.002205,-0.025378,0.231984,-0.300271,0.063891,0.002108,0.006321
-0.094924,0.023588,-0.002247,-0.026309,0.245129,-0.316647,0.066570,0.003226,0.007765
-0.100909,0.024293,-0.002241,-0.028407,0.248230,-0.323663,0.071429,0.001957,0.007751
-0.102028,0.025057,-0.002276,-0.030284,0.263196,-0.339865,0.075182,0.002624,0.008710
-0.108394,0.026616,-0.002272,-0.029267,0.266138,-0.346387,0.079914,0.002228,0.010009
-0.109414,0.027143,-0.002272,-0.032231,0.279483,-0.365463,0.083216,0.002695,0.008916
-0.115628,0.029370,-0.002229,-0.028792,0.281019,-0.374717,0.087746,0.004377,0.010083
-0.116130,0.030549,-0.002200,-0.029433,0.295556,-0.395015,0.092105,0.003679,0.010275
-0.122871,0.032869,-0.002244,-0.025816,0.300153,-0.400364,0.095014,0.004797,0.009691
-0.122631,0.033729,-0.002118,-0.027989,0.314574,-0.422856,0.102733,0.003894,0.011184
-0.129504,0.035157,-0.002126,-0.028215,0.318077,-0.428588,0.106227,0.003479,0.010177
-0.129249,0.035892,-0.002006,-0.031150,0.332973,-0.450885,0.113469,0.004051,0.011910
-0.136018,0.037039,-0.002014,-0.032675,0.337216,-0.456040,0.116809,0.002837,0.011766
-0.135703,0.038191,-0.001949,-0.034087,0.353640,-0.477907,0.121564,0.003565,0.012748
-0.142457,0.039331,-0.001855,-0.035864,0.354923,-0.484052,0.127377,0.002871,0.013868
