1.326533,-0.621935,1.585427,0.100002,-0.000072,-1.396318,1.919890,-2.094600,-1.570738,-0.000048
1.326533,-0.621935,1.585427,0.100002,-0.000048,-1.396329,1.919866,-2.094528,-1.570774,-0.000108
1.326533,-0.621935,1.585427,0.100002,-0.000012,-1.396282,1.919854,-2.094539,-1.570870,0.000012
1.326533,-0.621935,1.585427,0.100003,-0.000012,-1.396318,1.919866,-2.094492,-1.570762,-0.000084
1.326533,-0.621935,1.585427,0.100003,-0.000036,-1.396245,1.919890,-2.094551,-1.570786,0.000048
1.326533,-0.621935,1.585427,0.100003,0.000012,-1.396318,1.919878,-2.094324,-1.570678,0.000036
1.326533,-0.621935,1.585427,0.100013,-0.000072,-1.396234,1.919866,-2.094516,-1.570750,0.000168
1.326533,-0.621935,1.585427,0.100013,-0.000024,-1.396305,1.919854,-2.094372,-1.570726,0.000383
1.326533,-0.621919,1.585499,0.100038,-0.000036,-1.396293,1.919806,-2.094384,-1.570690,0.000994
1.326532,-0.621881,1.585461,0.100038,-0.000060,-1.396305,1.919638,-2.094132,-1.570714,0.002156
1.326531,-0.621842,1.585422,0.100038,-0.000036,-1.396270,1.919435,-2.093988,-1.570678,0.003534
1.326530,-0.621725,1.585551,0.100078,-0.000060,-1.396329,1.918740,-2.093497,-1.570810,0.006349
1.326528,-0.621587,1.585577,0.100078,-0.000048,-1.396305,1.918333,-2.092957,-1.570762,0.008098
1.326526,-0.621449,1.585604,0.100078,-0.000048,-1.396282,1.917627,-2.092297,-1.570918,0.010062
1.326523,-0.621267,1.585661,0.100129,-0.000012,-1.396354,1.917184,-2.091770,-1.570810,0.010877
1.326520,-0.621065,1.585628,0.100129,-0.000144,-1.396282,1.916441,-2.090967,-1.570918,0.011452
1.326517,-0.620862,1.585596,0.100182,-0.000180,-1.396354,1.915927,-2.090379,-1.570906,0.011716
1.326514,-0.620671,1.585467,0.100182,-0.000215,-1.396270,1.915232,-2.089576,-1.570870,0.012039
1.326511,-0.620482,1.585339,0.100182,-0.000203,-1.396282,1.914717,-2.089060,-1.570894,0.011955
1.326509,-0.620291,1.585210,0.100233,-0.000228,-1.396305,1.913951,-2.088245,-1.570810,0.011871
1.326506,-0.620118,1.585120,0.100233,-0.000192,-1.396329,1.913389,-2.087694,-1.570786,0.011776
1.326504,-0.619944,1.585030,0.100290,-0.000180,-1.396377,1.912527,-2.086902,-1.570666,0.011512
1.326501,-0.619770,1.585010,0.100290,-0.000156,-1.396389,1.911916,-2.086279,-1.570702,0.011344
1.326499,-0.619593,1.585063,0.100290,-0.000215,-1.396329,1.910958,-2.085307,-1.570810,0.011164
1.326496,-0.619417,1.585114,0.100353,-0.000240,-1.396389,1.910288,-2.084625,-1.570678,0.010973
1.326493,-0.619224,1.585165,0.100353,-0.000156,-1.396365,1.909222,-2.083629,-1.570870,0.010626
1.326490,-0.619016,1.585215,0.100421,-0.000084,-1.396389,1.908480,-2.082946,-1.570726,0.010386
1.326487,-0.618806,1.585265,0.100421,-0.000108,-1.396401,1.907403,-2.081831,-1.570906,0.010122
1.326484,-0.618557,1.585165,0.100421,-0.000120,-1.396413,1.906624,-2.081051,-1.570858,0.009823
1.326480,-0.618300,1.585091,0.100495,-0.000120,-1.396426,1.905403,-2.079901,-1.570930,0.009104
1.326476,-0.618040,1.585016,0.100495,-0.000120,-1.396401,1.904529,-2.079025,-1.570918,0.008709
1.326472,-0.617768,1.585031,0.100534,-0.000120,-1.396401,1.903165,-2.077790,-1.570798,0.008146
1.326469,-0.617496,1.585046,0.100572,-0.000096,-1.396305,1.902327,-2.076855,-1.570822,0.007762
1.326465,-0.617223,1.585064,0.100572,-0.000120,-1.396293,1.900938,-2.075489,-1.570762,0.007319
1.326460,-0.616923,1.585225,0.100661,-0.000072,-1.396270,1.900004,-2.074493,-1.570822,0.006972
1.326456,-0.616621,1.585387,0.100661,-0.000072,-1.396138,1.898340,-2.073067,-1.570690,0.006445
1.326452,-0.616320,1.585476,0.100661,-0.000096,-1.396078,1.897298,-2.072120,-1.570702,0.006061
1.326447,-0.616028,1.585511,0.100758,-0.000060,-1.395922,1.895562,-2.070585,-1.570666,0.005486
1.326443,-0.615735,1.585546,0.100758,-0.000084,-1.395874,1.894485,-2.069470,-1.570690,0.005115
1.326439,-0.615439,1.585497,0.100861,-0.000060,-1.395671,1.892725,-2.067743,-1.570750,0.004480
1.326434,-0.615149,1.585413,0.100861,-0.000060,-1.395575,1.891491,-2.066604,-1.570726,0.004013
1.326430,-0.614854,1.585291,0.100861,-0.000060,-1.395383,1.889600,-2.064938,-1.570870,0.003354
1.326425,-0.614536,1.585185,0.100968,-0.000072,-1.395275,1.888283,-2.063787,-1.570786,0.002947
1.326421,-0.614220,1.585078,0.100968,-0.000024,-1.395084,1.886308,-2.061952,-1.570918,0.002264
1.326417,-0.613913,1.585020,0.101082,-0.000024,-1.394940,1.884919,-2.060657,-1.570822,0.001857
1.326412,-0.613602,1.585089,0.101082,-0.000024,-1.394664,1.882752,-2.058727,-1.570858,0.001270
1.326408,-0.613289,1.585159,0.101082,-0.000036,-1.394497,1.881375,-2.057408,-1.570858,0.000767
1.326403,-0.612953,1.585176,0.101198,-0.000060,-1.394161,1.879005,-2.055550,-1.570846,-0.000096
1.326398,-0.612613,1.585218,0.101198,-0.000036,-1.393970,1.877437,-2.054243,-1.570894,-0.000575
1.326393,-0.612270,1.585252,0.101327,-0.000012,-1.393658,1.874982,-2.052181,-1.570750,-0.001294
1.326388,-0.611920,1.585318,0.101327,-0.000024,-1.393394,1.873366,-2.050778,-1.570834,-0.001808
1.326383,-0.611561,1.585424,0.101327,-0.000012,-1.393047,1.870708,-2.048597,-1.570702,-0.002576
1.326377,-0.611165,1.585369,0.101454,-0.000024,-1.392772,1.869080,-2.047158,-1.570762,-0.003126
1.326371,-0.610776,1.585282,0.101454,-0.000012,-1.392352,1.866302,-2.044867,-1.570654,-0.003905
1.326366,-0.610388,1.585195,0.101594,-0.000048,-1.392089,1.864519,-2.043249,-1.570666,-0.004384
1.326360,-0.610012,1.585166,0.101594,-0.000048,-1.391670,1.861729,-2.040995,-1.570750,-0.005319
1.326355,-0.609652,1.585066,0.101594,-0.000060,-1.391322,1.859910,-2.039388,-1.570750,-0.005918
1.326350,-0.609307,1.585037,0.101737,-0.000060,-1.390807,1.857000,-2.036967,-1.570798,-0.006792
1.326345,-0.608981,1.585058,0.101737,-0.000048,-1.390460,1.855072,-2.035216,-1.570678,-0.007344
1.326341,-0.608659,1.585056,0.101879,-0.000060,-1.389873,1.851984,-2.032710,-1.570930,-0.008146
1.326337,-0.608367,1.585183,0.101879,-0.000084,-1.389501,1.849912,-2.031020,-1.570822,-0.008841
1.326332,-0.608071,1.585325,0.101879,-0.000084,-1.388842,1.846596,-2.028430,-1.570906,-0.009775
1.326328,-0.607795,1.585596,0.102036,-0.000048,-1.388495,1.844369,-2.026656,-1.570786,-0.010386
1.326325,-0.607545,1.585974,0.102036,-0.000203,-1.387752,1.840849,-2.023935,-1.570894,-0.011297
1.326320,-0.607258,1.586514,0.102193,-0.000156,-1.387285,1.838658,-2.022184,-1.570870,-0.011991
1.326314,-0.606846,1.586435,0.102193,-0.000311,-1.386422,1.834899,-2.019306,-1.570798,-0.012902
1.326307,-0.606431,1.586355,0.102193,-0.000443,-1.385848,1.832445,-2.017436,-1.570846,-0.013621
1.326301,-0.606032,1.586365,0.102358,-0.000814,-1.384817,1.828578,-2.014571,-1.570702,-0.014531
1.326295,-0.605648,1.586452,0.102358,-0.000862,-1.384195,1.826015,-2.012532,-1.570690,-0.015298
1.326289,-0.605266,1.586527,0.102358,-0.000958,-1.383176,1.822185,-2.009643,-1.570690,-0.016316
1.326283,-0.604900,1.586651,0.102529,-0.001078,-1.382530,1.819539,-2.007545,-1.570678,-0.017095
1.326278,-0.604534,1.586775,0.102529,-0.001162,-1.381500,1.815324,-2.004464,-1.570786,-0.018113
1.326272,-0.604185,1.586812,0.102706,-0.001234,-1.380913,1.812535,-2.002318,-1.570738,-0.018880
1.326266,-0.603834,1.586836,0.102706,-0.001365,-1.379834,1.808177,-1.999176,-1.570846,-0.019862
1.326261,-0.603480,1.586861,0.102706,-0.001485,-1.379128,1.805268,-1.996934,-1.570726,-0.020701
1.326256,-0.603166,1.586922,0.102891,-0.001533,-1.377954,1.800826,-1.993746,-1.570858,-0.021707
1.326251,-0.602852,1.586984,0.102891,-0.001617,-1.377163,1.797832,-1.991551,-1.570762,-0.022462
1.326246,-0.602540,1.587062,0.103074,-0.001545,-1.375833,1.793248,-1.988206,-1.570858,-0.023660
1.326241,-0.602235,1.587118,0.103074,-0.001653,-1.374947,1.790123,-1.986024,-1.570846,-0.024402
