-0.000017,0.000130,-0.000005,-0.000176,0.000007,0.000032,-0.000238,0.000263,0.512276
0.000422,0.000193,0.000075,-0.000087,-0.000282,-0.001701,0.002379,0.000247,0.512605
0.001023,-0.000278,0.000137,-0.000068,-0.000422,-0.004190,0.003774,-0.001162,0.511691
0.001800,-0.000405,0.000225,-0.000054,-0.000385,-0.006676,0.006693,-0.001417,0.510243
0.002430,-0.001350,0.000357,-0.000055,-0.000756,-0.009592,0.010849,-0.000475,0.509266
0.003435,-0.001334,0.000454,-0.000055,-0.001174,-0.012117,0.014022,-0.000844,0.507760
0.004382,-0.000947,0.000583,-0.000050,-0.000643,-0.015519,0.017054,0.000836,0.503712
0.005392,0.001999,0.000693,-0.002918,-0.001804,-0.019208,0.021026,-0.000706,0.499815
0.006477,-0.001277,0.000807,-0.000054,-0.001337,-0.022553,0.024770,0.000355,0.492798
0.007166,0.002076,0.000984,-0.002345,-0.001251,-0.027695,0.029335,-0.000234,0.483605
0.008091,0.002197,0.001112,-0.001468,-0.001558,-0.031934,0.032579,0.000636,0.462720
0.009385,0.001379,0.001171,-0.000015,-0.003160,-0.034208,0.035616,0.000896,0.440500
0.009539,0.002159,0.001421,-0.000334,-0.002375,-0.039041,0.041919,0.000009,0.398205
0.010097,0.001793,0.001510,-0.001064,-0.002522,-0.041536,0.044580,0.001087,0.362847
0.010831,0.000972,0.001545,-0.003019,-0.006152,-0.040857,0.048473,0.000117,0.300831
0.009627,0.000295,0.001795,-0.004651,-0.004641,-0.045910,0.051894,0.000842,0.252210
0.009470,-0.000285,0.001632,-0.005304,-0.003616,-0.043065,0.047752,-0.000595,0.173733
0.009230,-0.006161,0.001641,-0.000094,-0.003673,-0.042622,0.048426,-0.000598,0.125211
0.008801,-0.000798,0.001423,-0.005060,-0.002499,-0.038594,0.042619,-0.001186,0.062648
0.008675,-0.000698,0.001451,-0.003959,-0.002874,-0.039855,0.042688,-0.000343,0.025945
0.008896,-0.000677,0.001308,-0.003014,-0.001745,-0.038296,0.039031,-0.001308,-0.018668
0.009467,-0.000570,0.001282,-0.002170,-0.001027,-0.038872,0.038999,-0.001066,-0.043291
0.009616,-0.000492,0.001268,-0.001445,-0.000768,-0.039376,0.038745,-0.000106,-0.067595
0.010444,-0.000337,0.001307,-0.000729,-0.000265,-0.041468,0.040572,-0.000950,-0.078388
0.010845,-0.000256,0.001318,-0.000428,0.000017,-0.042881,0.041082,0.000368,-0.083332
0.011368,-0.000309,0.001458,-0.000809,-0.000543,-0.047069,0.044624,0.000243,-0.081228
0.011917,-0.000232,0.001443,-0.000924,0.000190,-0.047703,0.045218,0.001931,-0.068138
0.012496,-0.000184,0.001592,-0.001069,-0.000274,-0.051817,0.049435,0.000724,-0.059497
0.013110,-0.000209,0.001545,-0.001609,0.000742,-0.052055,0.049236,0.000489,-0.046072
0.013898,-0.000339,0.001664,-0.002409,0.000755,-0.055619,0.053256,0.001330,-0.040584
0.014326,-0.000224,0.001678,-0.002310,0.001288,-0.056564,0.054735,0.000256,-0.032354
0.015128,-0.000046,0.001747,-0.001842,0.001866,-0.058558,0.058294,0.001220,-0.030731
