0.653991,0.014001,1.067867
0.653989,0.014011,1.067857
0.653994,0.014000,1.067894
0.653988,0.014021,1.067864
0.653990,0.014011,1.067866
0.653993,0.013998,1.067873
0.653992,0.013986,1.067860
0.653991,0.013991,1.067859
0.653992,0.013958,1.067811
0.654014,0.013864,1.067862
0.654022,0.013812,1.067858
0.654035,0.013742,1.067854
0.654045,0.013692,1.067856
0.654054,0.013623,1.067841
0.654073,0.013547,1.067868
0.654084,0.013461,1.067843
0.654097,0.013376,1.067840
0.654119,0.013283,1.067866
0.654132,0.013208,1.067870
0.654150,0.013103,1.067888
0.654167,0.013023,1.067889
0.654181,0.012926,1.067874
0.654203,0.012841,1.067897
0.654218,0.012736,1.067879
0.654229,0.012673,1.067894
0.654256,0.012532,1.067869
0.654272,0.012432,1.067868
0.654291,0.012302,1.067854
0.654312,0.012211,1.067848
0.654341,0.012042,1.067872
0.654368,0.011934,1.067887
0.654394,0.011771,1.067901
0.654412,0.011637,1.067871
0.654445,0.011475,1.067859
0.654465,0.011332,1.067843
0.654494,0.011144,1.067843
0.654525,0.011032,1.067907
0.654555,0.010833,1.067900
0.654582,0.010713,1.067894
0.654607,0.010528,1.067863
0.654625,0.010391,1.067828
0.654666,0.010201,1.067849
0.654683,0.010052,1.067784
0.654716,0.009852,1.067813
0.654749,0.009718,1.067818
0.654786,0.009485,1.067847
0.654826,0.009321,1.067867
0.654860,0.009083,1.067852
0.654885,0.008923,1.067874
0.654931,0.008692,1.067883
0.654956,0.008513,1.067863
0.654984,0.008285,1.067802
0.655021,0.008115,1.067803
0.655057,0.007878,1.067819
0.655094,0.007717,1.067827
0.655132,0.007464,1.067845
0.655156,0.007303,1.067848
0.655208,0.007034,1.067873
0.655232,0.006872,1.067876
0.655268,0.006606,1.067851
0.655299,0.006432,1.067797
0.655332,0.006172,1.067749
0.655366,0.006004,1.067727
0.655403,0.005747,1.067731
0.655434,0.005558,1.067782
0.655492,0.005274,1.067832
0.655519,0.005081,1.067831
0.655558,0.004795,1.067825
0.655595,0.004609,1.067815
0.655632,0.004325,1.067786
0.655665,0.004154,1.067770
0.655696,0.003897,1.067724
0.655723,0.003683,1.067708
0.655771,0.003408,1.067710
0.655798,0.003212,1.067726
0.655836,0.002957,1.067772
0.655872,0.002768,1.067768
0.655907,0.002492,1.067741
0.655938,0.002303,1.067708
0.655975,0.001994,1.067668
0.655995,0.001818,1.067635
0.656042,0.001518,1.067621
0.656068,0.001336,1.067656
0.656109,0.001028,1.067685
0.656147,0.000832,1.067719
0.656179,0.000559,1.067699
0.656215,0.000340,1.067706
0.656243,0.000056,1.067625
0.656268,-0.000143,1.067630
0.656305,-0.000430,1.067615
0.656329,-0.000620,1.067627
0.656361,-0.000897,1.067601
0.656390,-0.001097,1.067606
0.656419,-0.001362,1.067583
0.656436,-0.001548,1.067514
0.656466,-0.001816,1.067472
0.656485,-0.002003,1.067426
0.656515,-0.002287,1.067391
0.656535,-0.002471,1.067380
0.656575,-0.002759,1.067456
0.656601,-0.002951,1.067491
0.656635,-0.003232,1.067516
0.656654,-0.003422,1.067487
0.656676,-0.003698,1.067428
0.656691,-0.003875,1.067371
0.656709,-0.004142,1.067344
0.656729,-0.004328,1.067343
0.656755,-0.004582,1.067337
0.656761,-0.004751,1.067367
0.656789,-0.005022,1.067367
0.656801,-0.005193,1.067319
0.656802,-0.005442,1.067215
0.656815,-0.005597,1.067184
0.656811,-0.005846,1.067098
0.656828,-0.006016,1.067095
0.656852,-0.006263,1.067095
0.656847,-0.006457,1.067074
0.656871,-0.006696,1.067094
0.656858,-0.006865,1.067073
0.656879,-0.007108,1.067054
0.656892,-0.007269,1.067031
0.656872,-0.007499,1.066950
0.656884,-0.007657,1.066922
0.656857,-0.007883,1.066866
0.656867,-0.008030,1.066832
0.656840,-0.008258,1.066797
0.656856,-0.008406,1.066829
0.656870,-0.008616,1.066799
0.656832,-0.008780,1.066745
0.656850,-0.009001,1.066755
0.656799,-0.009126,1.066668
0.656808,-0.009327,1.066596
0.656817,-0.009459,1.066585
0.656761,-0.009652,1.066496
0.656772,-0.009803,1.066496
0.656718,-0.010007,1.066458
0.656727,-0.010142,1.066462
0.656738,-0.010334,1.066465
0.656668,-0.010475,1.066392
0.656669,-0.010650,1.066283
0.656586,-0.010778,1.066157
0.656594,-0.010936,1.066168
0.656585,-0.011069,1.066147
0.656513,-0.011212,1.066115
0.656519,-0.011326,1.066130
0.656424,-0.011506,1.066003
0.656428,-0.011591,1.066039
0.656315,-0.011744,1.065881
0.656314,-0.011838,1.065848
0.656319,-0.011999,1.065853
0.656198,-0.012118,1.065684
0.656197,-0.012232,1.065703
0.656076,-0.012349,1.065558
0.656077,-0.012494,1.065559
0.656073,-0.012555,1.065534
0.655937,-0.012716,1.065426
0.655931,-0.012786,1.065393
0.655786,-0.012929,1.065263
0.655783,-0.012997,1.065273
0.655768,-0.013028,1.065270
0.655611,-0.013038,1.065124
0.655592,-0.013057,1.065098
0.655430,-0.013056,1.064935
0.655406,-0.013055,1.064904
0.655230,-0.013052,1.064715
0.655200,-0.013002,1.064681
0.655186,-0.012994,1.064695
0.654997,-0.012919,1.064562
0.654974,-0.012859,1.064552
0.654770,-0.012747,1.064384
0.654745,-0.012674,1.064371
0.654702,-0.012538,1.064340
0.654506,-0.012417,1.064144
0.654457,-0.012225,1.064135
0.654236,-0.012070,1.063929
0.654179,-0.011828,1.063909
0.654143,-0.011676,1.063917
0.653889,-0.011405,1.063708
0.653851,-0.011245,1.063710
0.653593,-0.010935,1.063452
0.653535,-0.010694,1.063328
0.653466,-0.010369,1.063372
0.653219,-0.010134,1.063125
0.653139,-0.009767,1.063130
0.652886,-0.009509,1.062937
0.652800,-0.009096,1.062985
0.652533,-0.008789,1.062786
0.652428,-0.008305,1.062737
0.652357,-0.007983,1.062674
0.652042,-0.007430,1.062440
0.651964,-0.007065,1.062389
0.651618,-0.006487,1.062112
0.651540,-0.006106,1.062106
0.651413,-0.005501,1.062105
0.651119,-0.005092,1.061939
0.650969,-0.004420,1.061850
0.650650,-0.003998,1.061608
0.650489,-0.003266,1.061543
0.650374,-0.002781,1.061424
0.649993,-0.002035,1.061204
0.649872,-0.001479,1.061164
0.649456,-0.000665,1.060885
0.649340,-0.000120,1.060890
0.649085,0.000756,1.060817
0.648771,0.001347,1.060576
0.648554,0.002302,1.060488
0.648163,0.002943,1.060158
0.647932,0.003919,1.060067
0.647527,0.004595,1.059776
0.647284,0.005636,1.059751
0.647119,0.006348,1.059720
0.646615,0.007464,1.059475
0.646437,0.008199,1.059423
0.645898,0.009386,1.059118
0.645699,0.010171,1.059024
0.645389,0.011409,1.058905
0.644933,0.012243,1.058627
0.644603,0.013541,1.058512
0.644114,0.014418,1.058214
0.643775,0.015757,1.058220
0.643532,0.016685,1.058114
0.642902,0.018092,1.057794
0.642643,0.019054,1.057685
0.641959,0.020555,1.057281
0.641689,0.021538,1.057211
0.641006,0.023072,1.056833
0.640716,0.024123,1.056779
0.640284,0.025709,1.056815
0.639683,0.026839,1.056381
0.639199,0.028505,1.056286
0.638596,0.029634,1.055887
0.638076,0.031378,1.055741
0.637733,0.032544,1.055684
0.636930,0.034358,1.055315
0.636570,0.035586,1.055348
0.635670,0.037531,1.054762
0.635291,0.038779,1.054769
0.634682,0.040711,1.054676
0.634010,0.042006,1.054324
0.633351,0.044018,1.054162
0.632633,0.045390,1.053789
0.631924,0.047475,1.053573
0.631453,0.048884,1.053484
0.630474,0.051004,1.053078
0.629992,0.052416,1.053012
0.628967,0.054604,1.052610
0.628442,0.056078,1.052502
0.627367,0.058360,1.051972
0.626830,0.059846,1.051865
0.625977,0.062197,1.051740
0.625147,0.063775,1.051373
0.624250,0.066137,1.051182
0.623413,0.067714,1.050788
0.622486,0.070122,1.050613
0.621871,0.071717,1.050555
0.620653,0.074192,1.050074
0.619986,0.075843,1.049915
0.618750,0.078294,1.049433
0.618053,0.079955,1.049254
0.616992,0.082460,1.049011
0.616087,0.084151,1.048701
0.614974,0.086694,1.048383
0.614026,0.088386,1.048001
0.612893,0.090928,1.047752
0.612126,0.092681,1.047582
0.610788,0.095271,1.047169
0.609968,0.097033,1.046900
0.608570,0.099611,1.046417
0.607769,0.101382,1.046316
0.606370,0.103995,1.045854
0.605536,0.105746,1.045684
0.604258,0.108362,1.045366
0.603219,0.110163,1.044869
0.601889,0.112784,1.044430
0.600902,0.114562,1.044114
0.599553,0.117115,1.043708
0.598679,0.118872,1.043557
0.597209,0.121472,1.043088
0.596292,0.123205,1.042836
0.594844,0.125750,1.042409
0.593933,0.127437,1.042199
0.592572,0.129918,1.041877
0.591555,0.131616,1.041486
0.590105,0.134142,1.040923
0.589107,0.135786,1.040538
0.587679,0.138222,1.040038
0.586757,0.139797,1.039818
0.585320,0.142146,1.039319
0.584361,0.143743,1.038980
0.583010,0.146040,1.038651
0.582047,0.147576,1.038270
0.580685,0.149821,1.037885
0.579768,0.151332,1.037608
0.578410,0.153484,1.037211
0.577497,0.154895,1.036865
0.576106,0.156993,1.036242
0.575174,0.158365,1.035822
0.573849,0.160375,1.035274
0.572990,0.161656,1.035011
0.571676,0.163583,1.034488
0.570856,0.164839,1.034186
0.569568,0.166743,1.033670
0.568784,0.167979,1.033365
0.567553,0.169746,1.032866
0.566695,0.170973,1.032392
0.565590,0.172651,1.031960
0.564787,0.173773,1.031585
0.563703,0.175427,1.031052
0.562894,0.176511,1.030579
0.561742,0.178061,1.029922
0.561042,0.179101,1.029502
0.559939,0.180524,1.028938
0.559310,0.181507,1.028628
0.558236,0.182823,1.028059
0.557527,0.183732,1.027714
0.556601,0.185027,1.027200
0.555866,0.185902,1.026676
0.554965,0.187106,1.026117
0.554257,0.187908,1.025607
0.553256,0.189062,1.024944
0.552729,0.189774,1.024597
0.551698,0.190904,1.023733
0.551073,0.191600,1.023341
0.550385,0.192594,1.022991
0.549734,0.193260,1.022392
0.549041,0.194213,1.021881
0.548458,0.194833,1.021403
0.547595,0.195805,1.020662
0.547189,0.196423,1.020292
0.546294,0.197332,1.019405
0.545928,0.197912,1.019088
0.545115,0.198743,1.018345
0.544584,0.199291,1.017872
0.543989,0.200107,1.017294
0.543456,0.200606,1.016778
0.542889,0.201336,1.016202
0.542410,0.201814,1.015754
0.541639,0.202502,1.014921
0.541300,0.202955,1.014486
0.540514,0.203595,1.013567
0.540209,0.204049,1.013147
0.539446,0.204723,1.012275
0.538950,0.205125,1.011721
0.538438,0.205738,1.011068
0.537950,0.206117,1.010484
0.537512,0.206690,1.009957
0.537057,0.207081,1.009388
0.536392,0.207673,1.008612
0.536150,0.208044,1.008203
0.535440,0.208578,1.007186
0.534992,0.208989,1.006570
0.534496,0.209558,1.005749
0.534045,0.209949,1.005131
0.533664,0.210515,1.004574
0.533237,0.210875,1.003989
0.532625,0.211455,1.003245
0.532402,0.211800,1.002807
0.531688,0.212371,1.001751
0.531467,0.212725,1.001315
0.530754,0.213263,1.000220
0.530289,0.213623,0.999527
0.529881,0.214133,0.998816
0.529397,0.214497,0.998064
0.529002,0.214990,0.997411
0.528548,0.215343,0.996768
0.527848,0.215854,0.995701
0.527709,0.216194,0.995408
0.527075,0.216672,0.994499
0.526865,0.217005,0.994026
0.526203,0.217494,0.992975
0.525716,0.217818,0.992168
0.525261,0.218314,0.991254
0.524804,0.218622,0.990530
0.524394,0.219131,0.989710
0.523958,0.219506,0.989069
0.523289,0.220017,0.988020
0.523089,0.220346,0.987563
0.522374,0.220846,0.986433
0.522146,0.221216,0.985943
0.521432,0.221747,0.984797
0.520983,0.222094,0.984135
0.520525,0.222561,0.983250
0.520045,0.222888,0.982448
0.519322,0.223409,0.981251
0.519074,0.223746,0.980672
0.518367,0.224239,0.979578
0.518207,0.224542,0.979209
0.517535,0.225004,0.978185
0.517061,0.225359,0.977446
0.516582,0.225879,0.976494
0.516058,0.226242,0.975609
0.515538,0.226749,0.974569
0.515011,0.227081,0.973665
0.514248,0.227638,0.972382
0.514025,0.227957,0.971848
0.513298,0.228497,0.970661
0.513080,0.228860,0.970162
0.512396,0.229415,0.969115
0.511895,0.229756,0.968280
0.511428,0.230259,0.967329
0.510944,0.230587,0.966517
0.510411,0.231097,0.965431
0.509879,0.231441,0.964533
0.509073,0.231995,0.963174
0.508777,0.232344,0.962508
0.508002,0.232890,0.961247
0.507751,0.233254,0.960706
0.507032,0.233830,0.959591
0.506510,0.234220,0.958721
0.505980,0.234807,0.957671
0.505433,0.235180,0.956737
0.504628,0.235741,0.955317
0.504334,0.236120,0.954641
0.503564,0.236711,0.953340
0.503306,0.237104,0.952747
0.502542,0.237720,0.951520
0.502021,0.238157,0.950682
0.501490,0.238778,0.949668
0.500992,0.239147,0.948836
0.500506,0.239715,0.947879
0.499962,0.240100,0.946968
0.499123,0.240684,0.945527
0.498775,0.241064,0.944738
0.497957,0.241667,0.943332
0.497628,0.242089,0.942653
0.496859,0.242634,0.941373
0.496326,0.243046,0.940483
0.495796,0.243628,0.939480
0.495281,0.244047,0.938620
0.494726,0.244698,0.937542
0.494218,0.245078,0.936664
0.493414,0.245682,0.935270
0.493072,0.246106,0.934546
0.492213,0.246724,0.933013
0.491882,0.247146,0.932309
0.491053,0.247762,0.930900
0.490496,0.248158,0.929932
0.489973,0.248810,0.928973
0.489488,0.249216,0.928192
0.488716,0.249842,0.926909
0.488375,0.250262,0.926222
0.487543,0.250909,0.924774
0.487140,0.251327,0.923933
0.486289,0.251957,0.922437
0.485746,0.252370,0.921490
0.485099,0.252986,0.920258
0.484567,0.253403,0.919363
0.483994,0.254034,0.918308
0.483473,0.254457,0.917446
0.482693,0.255013,0.916075
0.482318,0.255380,0.915310
0.481533,0.255978,0.913946
0.481132,0.256374,0.913105
0.480282,0.256950,0.911607
0.479689,0.257326,0.910533
0.479021,0.257918,0.909268
0.478494,0.258305,0.908360
0.477884,0.258899,0.907279
0.477398,0.259274,0.906468
0.476562,0.259865,0.905015
0.476163,0.260238,0.904254
0.475317,0.260869,0.902796
0.474908,0.261252,0.901992
0.474093,0.261868,0.900608
0.473560,0.262234,0.899693
0.472822,0.262875,0.898346
0.472301,0.263278,0.897452
0.471578,0.263885,0.896169
0.471056,0.264252,0.895229
0.470265,0.264842,0.893859
0.469840,0.265197,0.893029
0.469008,0.265770,0.891566
0.468431,0.266108,0.890518
0.467656,0.266634,0.889058
0.467121,0.267018,0.888153
0.466391,0.267557,0.886843
0.465902,0.267878,0.886020
0.465124,0.268427,0.884725
0.464654,0.268782,0.883876
0.463844,0.269292,0.882484
0.463336,0.269618,0.881562
0.462494,0.270150,0.880102
0.461950,0.270515,0.879189
0.461171,0.271054,0.877805
0.460634,0.271402,0.876896
0.459820,0.271964,0.875474
0.459260,0.272309,0.874517
0.458403,0.272808,0.873041
0.457885,0.273165,0.872136
0.457110,0.273630,0.870811
0.456551,0.273917,0.869834
0.455735,0.274382,0.868384
0.455189,0.274663,0.867440
0.454408,0.275122,0.866099
0.453838,0.275414,0.865120
0.453040,0.275893,0.863763
0.452544,0.276192,0.862924
0.451701,0.276656,0.861458
0.451177,0.276961,0.860562
0.450344,0.277447,0.859164
0.449819,0.277763,0.858277
0.448925,0.278227,0.856710
0.448386,0.278524,0.855781
0.447590,0.279012,0.854441
0.447014,0.279295,0.853496
0.446149,0.279706,0.851993
0.445461,0.279971,0.850835
0.444607,0.280386,0.849373
0.443998,0.280650,0.848375
0.443214,0.281012,0.847043
0.442719,0.281287,0.846233
0.441876,0.281671,0.844894
0.441331,0.281919,0.843979
0.440401,0.282344,0.842467
0.439860,0.282608,0.841575
0.439054,0.282959,0.840204
0.438370,0.283219,0.839122
0.437526,0.283601,0.837683
0.436872,0.283884,0.836684
0.436018,0.284271,0.835231
0.435451,0.284498,0.834283
0.434472,0.284895,0.832730
0.433957,0.285158,0.831900
0.433024,0.285492,0.830424
0.432509,0.285722,0.829578
0.431686,0.286033,0.828148
0.430926,0.286224,0.826959
0.430074,0.286524,0.825493
0.429333,0.286714,0.824378
0.428579,0.287017,0.823138
0.428085,0.287214,0.822329
0.427191,0.287549,0.820972
0.426654,0.287736,0.820071
0.425610,0.288014,0.818456
0.425054,0.288170,0.817497
0.423967,0.288461,0.815816
0.423424,0.288663,0.814932
0.422642,0.288960,0.813644
0.421868,0.289182,0.812550
0.421053,0.289471,0.811194
0.420251,0.289662,0.810034
0.419439,0.289945,0.808683
0.418898,0.290123,0.807780
0.417824,0.290354,0.806167
0.417296,0.290517,0.805278
0.416246,0.290720,0.803694
0.415748,0.290873,0.802868
0.414983,0.291102,0.801577
0.414146,0.291255,0.800404
0.413347,0.291477,0.799081
0.412507,0.291617,0.797882
0.411759,0.291871,0.796664
0.410992,0.292046,0.795609
0.410127,0.292248,0.794198
0.409594,0.292411,0.793331
0.408442,0.292616,0.791665
0.407913,0.292753,0.790803
0.406748,0.292965,0.789136
0.406250,0.293106,0.788321
0.405488,0.293308,0.787096
0.404594,0.293431,0.785897
0.403789,0.293595,0.784569
0.402869,0.293688,0.783313
0.402062,0.293832,0.781954
0.401553,0.293920,0.781107
0.400370,0.294086,0.779445
0.399856,0.294191,0.778608
0.398729,0.294369,0.777068
0.398237,0.294496,0.776288
0.397511,0.294655,0.775104
0.396582,0.294766,0.773884
0.395799,0.294927,0.772609
0.394824,0.295006,0.771283
0.394016,0.295150,0.769954
0.393527,0.295255,0.769175
0.392333,0.295409,0.767582
0.391825,0.295509,0.766776
0.390535,0.295620,0.764968
0.390031,0.295677,0.764156
0.389248,0.295779,0.762900
0.388167,0.295831,0.761470
0.387440,0.295947,0.760320
0.386418,0.295995,0.758988
0.385752,0.296114,0.757933
0.385317,0.296199,0.757255
0.384070,0.296272,0.755548
0.383587,0.296330,0.754760
0.382301,0.296434,0.753045
0.381808,0.296486,0.752229
0.381072,0.296588,0.751054
0.380059,0.296636,0.749751
0.379342,0.296739,0.748614
0.378247,0.296810,0.747238
0.377543,0.296907,0.746119
0.377048,0.296945,0.745324
0.375741,0.297021,0.743596
