0.008870,-0.847871,0.988505,0.000065,-0.002542,0.999997,0.000016
0.008822,-0.847892,0.988527,0.000013,0.002502,-0.999997,0.000080
0.008829,-0.847880,0.988554,0.000043,0.002490,-0.999997,0.000032
0.008789,-0.847873,0.988524,0.000067,0.002484,-0.999997,-0.000034
0.008820,-0.847881,0.988543,0.000025,0.002514,-0.999997,0.000104
0.008798,-0.847885,0.988542,0.000049,0.002520,-0.999997,0.000104
0.008826,-0.847857,0.988510,0.000053,-0.002532,0.999997,0.000022
0.008800,-0.847833,0.988510,0.000019,0.002537,-0.999997,-0.000058
0.008724,-0.847822,0.988510,0.000059,-0.002509,0.999997,-0.000038
0.008697,-0.847780,0.988509,0.000035,-0.002559,0.999997,-0.000002
0.008578,-0.847631,0.988503,0.000083,-0.002478,0.999997,-0.000008
0.008479,-0.847493,0.988500,0.000059,-0.002451,0.999997,0.000058
0.008411,-0.847292,0.988490,0.000053,-0.002410,0.999997,-0.000002
0.008269,-0.847043,0.988456,0.000023,-0.002415,0.999997,0.000094
0.008118,-0.846776,0.988484,0.000119,-0.002355,0.999997,0.000028
0.008014,-0.846506,0.988471,0.000083,-0.002344,0.999997,0.000016
0.007919,-0.846143,0.988496,0.000125,-0.002467,0.999997,0.000015
0.007835,-0.845858,0.988499,0.000083,-0.002458,0.999997,-0.000027
0.007740,-0.845494,0.988506,0.000113,-0.002402,0.999997,0.000069
0.007675,-0.845227,0.988502,0.000101,-0.002425,0.999997,0.000039
0.007514,-0.844909,0.988524,0.000089,-0.002502,0.999997,0.000069
0.007399,-0.844654,0.988536,0.000029,-0.002592,0.999997,0.000003
0.007194,-0.844366,0.988519,0.000029,-0.002565,0.999997,0.000045
0.007032,-0.844096,0.988510,0.000065,-0.002539,0.999997,0.000075
0.006831,-0.843786,0.988488,0.000017,-0.002577,0.999997,0.000057
0.006691,-0.843494,0.988484,0.000083,-0.002628,0.999997,0.000062
0.006455,-0.843169,0.988470,0.000019,0.002629,-0.999997,-0.000020
0.006299,-0.842857,0.988496,0.000011,-0.002645,0.999997,0.000002
0.006067,-0.842499,0.988461,0.000017,-0.002644,0.999997,0.000032
0.005816,-0.842138,0.988474,0.000036,-0.002528,0.999997,0.000068
0.005468,-0.841646,0.988481,0.000023,-0.002476,0.999997,0.000050
0.005249,-0.841230,0.988510,0.000041,-0.002416,0.999997,-0.000017
0.005030,-0.840690,0.988539,0.000011,-0.002386,0.999997,0.000043
0.004979,-0.840185,0.988550,0.000119,-0.002467,0.999997,0.000001
0.004750,-0.839631,0.988502,0.000066,-0.002616,0.999997,0.000049
0.004550,-0.839099,0.988505,0.000120,-0.002627,0.999997,0.000066
0.004224,-0.838519,0.988530,0.000007,0.002655,-0.999996,0.000047
0.004063,-0.837998,0.988555,0.000071,-0.002700,0.999996,-0.000072
0.003685,-0.837473,0.988541,0.000065,-0.002605,0.999997,-0.000066
0.003396,-0.837000,0.988478,0.000119,-0.002503,0.999997,0.000011
0.002960,-0.836443,0.988411,0.000060,-0.002432,0.999997,0.000132
0.002776,-0.835861,0.988407,0.000127,-0.002485,0.999997,0.000119
0.002440,-0.835237,0.988415,0.000036,-0.002545,0.999997,0.000107
0.002179,-0.834643,0.988453,0.000090,-0.002536,0.999997,0.000107
0.001756,-0.833999,0.988513,0.000029,-0.002505,0.999997,-0.000000
0.001466,-0.833420,0.988531,0.000071,-0.002440,0.999997,-0.000008
0.001095,-0.832740,0.988568,0.000052,-0.002458,0.999997,-0.000115
0.000811,-0.832107,0.988561,0.000070,-0.002479,0.999997,-0.000122
0.000369,-0.831397,0.988527,0.000053,-0.002426,0.999997,0.000016
0.000190,-0.830670,0.988503,0.000095,-0.002533,0.999997,-0.000009
-0.000191,-0.829843,0.988452,0.000067,-0.002541,0.999997,0.000087
-0.000429,-0.829080,0.988446,0.000067,-0.002627,0.999997,0.000099
-0.000841,-0.828279,0.988465,0.000023,-0.002671,0.999996,-0.000021
-0.001147,-0.827503,0.988482,0.000077,-0.002688,0.999996,-0.000027
-0.001663,-0.826695,0.988492,0.000034,-0.002647,0.999996,-0.000051
-0.001992,-0.825920,0.988451,0.000107,-0.002577,0.999997,-0.000011
-0.002550,-0.825111,0.988462,0.000096,-0.002518,0.999997,0.000025
-0.002925,-0.824354,0.988424,0.000127,-0.002457,0.999997,0.000060
-0.003465,-0.823527,0.988435,0.000074,-0.002465,0.999997,0.000103
-0.003803,-0.822766,0.988428,0.000121,-0.002467,0.999997,0.000083
-0.004346,-0.821896,0.988441,0.000031,-0.002423,0.999997,0.000055
-0.004727,-0.821096,0.988490,0.000089,-0.002385,0.999997,0.000012
-0.005244,-0.820189,0.988472,0.000021,-0.002427,0.999997,-0.000071
-0.005528,-0.819304,0.988446,0.000094,-0.002487,0.999997,-0.000043
-0.005996,-0.818355,0.988487,0.000050,-0.002595,0.999997,-0.000108
-0.006345,-0.817450,0.988474,0.000081,-0.002628,0.999997,-0.000073
-0.006959,-0.816481,0.988445,0.000053,-0.002564,0.999997,-0.000007
-0.007367,-0.815553,0.988397,0.000066,-0.002534,0.999997,0.000035
-0.008008,-0.814528,0.988344,0.000057,-0.002493,0.999997,0.000130
-0.008413,-0.813561,0.988376,0.000111,-0.002518,0.999997,0.000116
-0.009154,-0.812497,0.988373,0.000036,-0.002389,0.999997,0.000022
-0.009647,-0.811435,0.988355,0.000079,-0.002279,0.999997,0.000063
-0.010351,-0.810354,0.988344,0.000031,-0.002232,0.999998,0.000040
-0.010773,-0.809301,0.988314,0.000079,-0.002226,0.999998,0.000050
-0.011221,-0.808065,0.988292,0.000042,-0.002434,0.999997,0.000177
-0.011537,-0.806966,0.988313,0.000102,-0.002536,0.999997,0.000174
-0.012049,-0.805810,0.988397,0.000047,-0.002699,0.999996,-0.000010
-0.012430,-0.804734,0.988436,0.000094,-0.002780,0.999996,-0.000036
-0.013091,-0.803601,0.988484,0.000047,-0.002770,0.999996,-0.000160
-0.013576,-0.802547,0.988456,0.000101,-0.002732,0.999996,-0.000139
-0.014467,-0.801416,0.988440,0.000032,-0.002534,0.999997,-0.000076
-0.015054,-0.800325,0.988384,0.000080,-0.002433,0.999997,-0.000073
-0.015807,-0.799090,0.988261,0.000016,-0.002379,0.999997,0.000110
-0.016241,-0.797915,0.988261,0.000100,-0.002425,0.999997,0.000099
-0.016837,-0.796673,0.988251,0.000055,-0.002552,0.999997,0.000041
-0.017239,-0.795508,0.988321,0.000101,-0.002583,0.999997,-0.000009
-0.017985,-0.794272,0.988328,0.000044,-0.002619,0.999997,-0.000055
-0.018510,-0.793066,0.988318,0.000099,-0.002590,0.999997,-0.000046
-0.019323,-0.791754,0.988279,0.000024,-0.002550,0.999997,0.000018
-0.019887,-0.790513,0.988203,0.000105,-0.002499,0.999997,0.000073
-0.020629,-0.789105,0.988096,0.000027,-0.002538,0.999997,0.000167
-0.021171,-0.787786,0.988076,0.000112,-0.002524,0.999997,0.000192
-0.021960,-0.786422,0.988007,0.000059,-0.002542,0.999997,0.000194
-0.022470,-0.785060,0.987997,0.000085,-0.002622,0.999997,0.000228
-0.023230,-0.783666,0.988081,0.000035,-0.002672,0.999996,0.000087
-0.023843,-0.782313,0.988114,0.000054,-0.002601,0.999997,0.000013
-0.024715,-0.780864,0.988208,0.000047,-0.002589,0.999997,-0.000095
-0.025317,-0.779501,0.988259,0.000081,-0.002549,0.999997,-0.000121
-0.026108,-0.778028,0.988300,0.000029,-0.002640,0.999996,-0.000178
-0.026640,-0.776600,0.988275,0.000070,-0.002677,0.999996,-0.000193
-0.027425,-0.775113,0.988201,0.000032,-0.002742,0.999996,-0.000125
-0.028020,-0.773646,0.988149,0.000082,-0.002738,0.999996,-0.000026
-0.028865,-0.772171,0.988095,0.000059,-0.002746,0.999996,-0.000007
-0.029505,-0.770742,0.988088,0.000099,-0.002708,0.999996,-0.000028
-0.030450,-0.769258,0.988060,0.000046,-0.002658,0.999996,-0.000013
-0.031179,-0.767815,0.988052,0.000055,-0.002536,0.999997,-0.000050
-0.032211,-0.766274,0.987980,0.000053,-0.002425,0.999997,-0.000008
-0.032944,-0.764776,0.987955,0.000084,-0.002275,0.999997,0.000001
-0.033932,-0.763190,0.987829,0.000094,-0.002232,0.999997,0.000120
-0.034526,-0.761620,0.987797,0.000071,-0.002298,0.999997,0.000139
-0.035360,-0.759976,0.987723,0.000061,-0.002385,0.999997,0.000158
-0.035983,-0.758398,0.987702,0.000022,-0.002418,0.999997,0.000191
