0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
-0.000501,-0.001166,0.000001,-0.000031,-0.001336,0.000844,-0.000104,-0.001202,-0.000595
-0.001378,-0.002246,0.000013,-0.000060,-0.001870,0.001788,0.000802,-0.000119,-0.000628
-0.002239,-0.000643,0.000009,-0.002405,-0.002749,0.003254,-0.000024,-0.001201,-0.002784
-0.003169,-0.003971,0.000012,-0.000106,-0.003853,0.004512,-0.000178,-0.000362,-0.003432
-0.004142,-0.005009,0.000012,-0.000134,-0.005078,0.005694,-0.000856,-0.000243,-0.005721
-0.005235,-0.001281,0.000012,-0.004769,-0.006256,0.007462,-0.001326,0.000238,-0.005993
-0.006422,-0.007505,0.000019,-0.000200,-0.007793,0.008993,-0.001087,0.000119,-0.008361
-0.007314,-0.001551,0.000013,-0.005732,-0.008609,0.010570,-0.002200,-0.000119,-0.008367
-0.008250,-0.007513,0.000036,-0.000201,-0.009769,0.011624,-0.003287,0.000237,-0.010671
-0.008633,-0.001468,0.000016,-0.005353,-0.009878,0.013034,-0.001836,0.000001,-0.009912
-0.009337,-0.001359,0.000006,-0.004871,-0.010433,0.014286,-0.003368,0.000239,-0.012162
-0.009602,-0.001379,0.000018,-0.004977,-0.010969,0.014342,-0.002050,0.000120,-0.011127
-0.010056,-0.008893,0.000021,-0.000243,-0.011605,0.014689,-0.002125,0.001203,-0.012259
-0.010041,-0.002338,0.000023,-0.008732,-0.011437,0.014906,-0.001544,-0.001075,-0.011818
-0.010407,-0.013920,0.000027,-0.000386,-0.011934,0.015189,-0.001328,0.000842,-0.012706
-0.010485,-0.003092,0.000018,-0.011670,-0.012060,0.014742,-0.003146,-0.001321,-0.013751
-0.010908,-0.017329,0.000025,-0.000491,-0.012645,0.015075,-0.002531,-0.001202,-0.015839
-0.011410,-0.003821,0.000019,-0.014485,-0.013299,0.015203,-0.004155,-0.001925,-0.016533
-0.012219,-0.020454,0.000018,-0.000594,-0.014238,0.016010,-0.004987,-0.001446,-0.017805
-0.012876,-0.004364,0.000017,-0.016597,-0.014855,0.016979,-0.005217,-0.001084,-0.018139
-0.013660,-0.021900,0.000017,-0.000655,-0.015529,0.018273,-0.005239,-0.000005,-0.018732
-0.014458,-0.004513,0.000028,-0.017216,-0.016522,0.019222,-0.004116,-0.000603,-0.017845
-0.015512,-0.021501,0.000032,-0.000662,-0.017806,0.020207,-0.004409,-0.000004,-0.018984
-0.016169,-0.004164,0.000039,-0.015865,-0.018344,0.021448,-0.003310,-0.000363,-0.018875
-0.017216,-0.020991,0.000035,-0.000668,-0.019246,0.023010,-0.004093,0.001201,-0.019281
-0.017503,-0.004308,0.000036,-0.016490,-0.019115,0.024075,-0.003236,0.000004,-0.018913
-0.018520,-0.022261,0.000037,-0.000733,-0.020303,0.024834,-0.004133,0.001804,-0.020815
-0.018179,-0.004848,0.000032,-0.018644,-0.019706,0.024214,-0.004339,0.000001,-0.021266
-0.018551,-0.025898,0.000036,-0.000866,-0.020126,0.024134,-0.004205,0.000839,-0.022467
-0.018764,-0.005509,0.000020,-0.021281,-0.019769,0.024852,-0.005987,-0.000484,-0.024040
-0.019870,-0.005915,0.000036,-0.022868,-0.021048,0.026124,-0.004185,0.000241,-0.026013
-0.020275,-0.005679,0.000019,-0.021990,-0.020809,0.027146,-0.005926,-0.000719,-0.026730
-0.021198,-0.005320,0.000026,-0.020602,-0.021788,0.028029,-0.005339,-0.000598,-0.028456
-0.021721,-0.004815,0.000028,-0.018726,-0.022643,0.027256,-0.006582,-0.000725,-0.026894
-0.022714,-0.005164,0.000038,-0.020125,-0.023813,0.027912,-0.005956,-0.000005,-0.028247
-0.023118,-0.005379,0.000046,-0.021061,-0.024087,0.028173,-0.004741,-0.000721,-0.027390
-0.024153,-0.005700,0.000045,-0.022343,-0.024961,0.029313,-0.005245,0.000599,-0.029438
-0.024460,-0.005747,0.000049,-0.022589,-0.024627,0.030430,-0.003575,-0.000713,-0.030829
-0.025625,-0.005976,0.000049,-0.023530,-0.025726,0.031462,-0.004224,-0.000114,-0.032249
-0.026058,-0.006130,0.000048,-0.024237,-0.025663,0.032169,-0.003905,-0.001193,-0.031831
-0.027288,-0.006667,0.000044,-0.026376,-0.026747,0.033273,-0.005119,-0.000476,-0.034061
-0.027762,-0.006851,0.000037,-0.027204,-0.026942,0.033216,-0.006418,-0.000601,-0.033860
-0.028756,-0.007478,0.000044,-0.029721,-0.027887,0.033850,-0.005977,-0.000958,-0.035485
-0.029294,-0.007572,0.000037,-0.030206,-0.028333,0.033303,-0.007986,-0.000611,-0.035259
-0.030143,-0.007760,0.000029,-0.031008,-0.028718,0.034214,-0.008866,-0.000255,-0.037445
-0.030808,-0.007469,0.000051,-0.029992,-0.029287,0.034553,-0.005997,-0.000121,-0.037195
-0.031918,-0.007777,0.000045,-0.031277,-0.029745,0.036272,-0.006417,-0.000361,-0.039015
-0.032558,-0.007763,0.000048,-0.031357,-0.030147,0.036260,-0.006358,-0.000362,-0.038766
-0.033733,-0.008269,0.000042,-0.033417,-0.030541,0.038277,-0.006547,0.000969,-0.040921
-0.034065,-0.008579,0.000038,-0.034768,-0.030504,0.037784,-0.007275,0.000001,-0.041269
-0.035133,-0.009435,0.000030,-0.038222,-0.031009,0.038901,-0.008257,0.001440,-0.042812
-0.035320,-0.009309,0.000046,-0.037906,-0.031092,0.037947,-0.006245,0.000724,-0.042154
-0.036277,-0.009563,0.000044,-0.038983,-0.031762,0.038173,-0.007114,0.001200,-0.045226
-0.036220,-0.008736,0.000058,-0.035941,-0.031408,0.037167,-0.005012,-0.000239,-0.044300
-0.037076,-0.008736,0.000052,-0.036063,-0.031860,0.037388,-0.006094,-0.000120,-0.046265
-0.037290,-0.008208,0.000045,-0.034205,-0.031240,0.037592,-0.006075,-0.000241,-0.044984
-0.038393,-0.008595,0.000046,-0.035835,-0.031824,0.038468,-0.006006,0.000124,-0.047658
-0.038792,-0.008416,0.000024,-0.035326,-0.031020,0.039407,-0.007622,-0.000834,-0.047452
-0.040013,-0.008772,0.000015,-0.036851,-0.031383,0.040977,-0.008345,0.000489,-0.049535
-0.040573,-0.009119,0.000022,-0.038405,-0.031521,0.040609,-0.007480,-0.000110,-0.049446
-0.042067,-0.009598,0.000025,-0.040424,-0.032716,0.041190,-0.008064,0.000004,-0.051386
-0.042589,-0.009385,0.000045,-0.039825,-0.033355,0.039503,-0.006563,-0.000363,-0.049962
-0.044038,-0.009909,0.000052,-0.042002,-0.034724,0.039290,-0.007135,0.000346,-0.053233
-0.044327,-0.009571,0.000031,-0.040907,-0.033853,0.039576,-0.009006,-0.000134,-0.052915
-0.045867,-0.009632,0.000033,-0.041282,-0.034736,0.040844,-0.008669,0.000108,-0.055929
-0.046285,-0.008981,0.000024,-0.038992,-0.033765,0.042195,-0.007752,-0.000476,-0.054542
-0.047708,-0.009217,0.000030,-0.040086,-0.034444,0.043453,-0.006771,0.001096,-0.056854
-0.048220,-0.009266,0.000021,-0.040548,-0.034207,0.042974,-0.007837,-0.000594,-0.055342
-0.049675,-0.009776,0.000030,-0.042714,-0.035246,0.043212,-0.007511,-0.000477,-0.058117
-0.049934,-0.010040,0.000023,-0.044015,-0.034685,0.042507,-0.007834,-0.001438,-0.057335
-0.051075,-0.010834,0.000029,-0.047318,-0.035349,0.042249,-0.007749,-0.000365,-0.059759
-0.051446,-0.010962,0.000020,-0.048104,-0.034741,0.041994,-0.008088,-0.000484,-0.058615
-0.052530,-0.011773,0.000020,-0.051463,-0.034769,0.043038,-0.007193,0.000367,-0.062169
-0.052932,-0.011601,0.000013,-0.051081,-0.034209,0.042738,-0.007205,0.000011,-0.061126
-0.054116,-0.011992,0.000013,-0.052819,-0.034611,0.042978,-0.007288,0.000973,-0.063784
-0.054470,-0.011516,0.000020,-0.051261,-0.034370,0.041722,-0.006255,-0.000710,-0.062646
-0.055683,-0.012199,0.000021,-0.054139,-0.034770,0.041962,-0.005978,0.000974,-0.066045
-0.055971,-0.012040,0.000012,-0.053839,-0.034381,0.040362,-0.007272,-0.000368,-0.064569
-0.057359,-0.012847,0.000014,-0.057213,-0.034978,0.040524,-0.007441,0.000472,-0.067852
-0.057703,-0.012517,-0.000001,-0.056245,-0.034104,0.040415,-0.007954,-0.000370,-0.066628
-0.059153,-0.013063,0.000004,-0.058574,-0.034962,0.039894,-0.008375,-0.000140,-0.071225
-0.059553,-0.012811,-0.000012,-0.057944,-0.033833,0.040667,-0.008225,-0.000607,-0.069073
-0.060959,-0.013192,-0.000025,-0.059667,-0.033750,0.042391,-0.008600,0.000243,-0.072266
-0.061608,-0.012872,-0.000031,-0.058762,-0.033092,0.042892,-0.007712,-0.000701,-0.070716
-0.063118,-0.013466,-0.000035,-0.061317,-0.033373,0.043916,-0.007612,0.000026,-0.074384
-0.063891,-0.013007,-0.000114,-0.059877,-0.033355,0.042885,-0.007550,0.000138,-0.072729
-0.065202,-0.013730,-0.000033,-0.062959,-0.033769,0.042645,-0.007498,0.000616,-0.076029
-0.065621,-0.013368,-0.000113,-0.061919,-0.033462,0.040917,-0.007619,-0.000597,-0.074129
-0.066870,-0.013951,-0.000041,-0.064458,-0.033700,0.040614,-0.008635,0.000230,-0.077690
-0.067058,-0.013758,-0.000046,-0.064094,-0.032911,0.039357,-0.008159,-0.000490,-0.075685
-0.068239,-0.014412,-0.000155,-0.066922,-0.032920,0.039480,-0.007554,0.000116,-0.079137
-0.068491,-0.014019,-0.000068,-0.065780,-0.031753,0.039302,-0.008411,-0.000721,-0.077058
-0.069851,-0.014605,-0.000076,-0.068338,-0.031672,0.040201,-0.008313,-0.000112,-0.081230
-0.070379,-0.014221,-0.000257,-0.067240,-0.031152,0.039327,-0.007350,-0.000231,-0.078929
-0.071950,-0.014752,-0.000082,-0.069595,-0.031434,0.039854,-0.007601,0.000852,-0.082729
-0.072754,-0.014138,-0.000279,-0.067604,-0.031425,0.038283,-0.007942,-0.000365,-0.080187
-0.073880,-0.014720,-0.000094,-0.070160,-0.031330,0.037981,-0.008700,0.000709,-0.084831
-0.074289,-0.014125,-0.000102,-0.068248,-0.030589,0.037158,-0.008373,0.000230,-0.082763
-0.075707,-0.014429,-0.000318,-0.069734,-0.030746,0.037383,-0.006644,0.000727,-0.086625
-0.076300,-0.013890,-0.000122,-0.068033,-0.029537,0.038465,-0.007244,-0.000341,-0.085221
-0.078043,-0.014333,-0.000388,-0.070059,-0.030103,0.038331,-0.006542,-0.000341,-0.089231
-0.078658,-0.014116,-0.000140,-0.069640,-0.029127,0.038576,-0.007503,-0.001779,-0.087176
-0.080650,-0.014915,-0.000146,-0.073070,-0.029700,0.039027,-0.008227,-0.000102,-0.091074
-0.081559,-0.014718,-0.000466,-0.072724,-0.029596,0.037762,-0.006950,-0.000101,-0.089349
-0.082736,-0.015793,-0.000163,-0.077250,-0.028891,0.038976,-0.007561,0.000632,-0.093429
